ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
313	YOR052C	674	0.000155787	0.001293679	0.038845747	0.010272145	5.63323978	0.173910173	0.004187385	0.043019784	0.008011847	0.043019784	YOR052C	YOR052C	YOR052C	biological process unknown || molecular function unknown || YOR052C || 1082245	-4.1	0.00688	0.4	NA	up	NA	6e-05	3.87e-05	1.19	0.46	0.624	NA	up	no	ESR_up
314	YMR068W	636	0.000112492	0.000990877	0.039731185	0.01028789	4.014101233	0.12886499	0.018486487	0.028865505	0.016124109	0.028865505	AVO2	AVO2	YMR068W	regulation of cell growth || molecular function unknown || YMR068W || 1084972	-4.09	0.00701	0.45	NA	NA	NA	0	7.86e-06	1.09	0.36	0.16	NA	up	no	ESR_up
315	YNL242W	3480	0.232115293	0.373318764	0.007606759	0.006365874	6.240539421	0.043394002	0.002027682	0.016102481	0.00794969	0.016102481	ATG2	ATG2	YNL242W	protein-vacuolar targeting* || molecular function unknown || YNL242W || 1083149	-4.09	0.00699	0.32	NA	NA	NA	0.00044	0.000325	1.15	0.49	0.741	NA	NA	no	ESR_up
316	YBR033W	241	2.16e-07	5.01e-06	0.075257765	0.014513825	3.426755611	0.534050525	0.047348304	0.046894762	0.024674267	0.046894762	EDS1	YBR033W	YBR033W	biological process unknown || molecular function unknown || YBR033W || 1086030	-4.08	0.00716	0.45	NA	NA	NA	0	8.31e-06	0.52	0.41	0.403	NA	NA	no	ESR_up
317	YBL015W	314	1.69e-06	3.02e-05	0.032846304	0.006861896	6.767177797	0.086472041	0.001312934	0.019752669	0.008328392	0.019752669	ACH1	ACH1	YBL015W	acetate metabolism* || acetyl-CoA hydrolase activity || YBL015W || 1086338	-4.06	0.00747	0.09	NA	NA	NA	0.0956	0.0697	-0.03	0.92	1	NA	up	no	ESR_up
318	YNL014W	150	7.49e-09	2.8e-07	0.037970679	0.006569891	4.893613453	0.116727387	0.008504255	0.010806619	0.009664472	0.010806619	HEF3	HEF3	YNL014W	translational elongation || ATPase activity* || YNL014W || 1086112	-4.06	0.00741	0.31	NA	NA	NA	0.00063	0.00046	0.85	0.43	0.485	NA	up	no	ESR_up
319	YKL103C	1205	0.002995832	0.01391508	0.029553035	0.009956668	6.860111667	0.130155018	0.001176916	0.043175128	0.008393258	0.043175128	LAP4	LAP4	YKL103C	vacuolar protein catabolism || aminopeptidase I activity || YKL103C || 1082673	-4.05	0.00752	0.22	NA	up	NA	0.00578	0.0039	1.2	0.52	0.852	NA	up	no	ESR_up
320	YHR033W	3240	0.17676185	0.305350641	0.014482544	0.010721515	5.430951814	0.068676373	0.004675415	0.046752386	0.008211406	0.046752386	YHR033W	YHR033W	YHR033W	biological process unknown || molecular function unknown || YHR033W || 1083096	-4.04	0.00773	0.3	NA	NA	NA	9e-04	0.000594	0.57	0.5	0.795	NA	NA	no	ESR_up
321	YNL104C	1389	0.005562557	0.022414421	0.013106927	0.004727456	9.327474284	0.018976036	9.28e-05	0.006326861	0.009905804	0.009905804	LEU4	LEU4	YNL104C	leucine biosynthesis || 2-isopropylmalate synthase activity || YNL104C || 1086161	-4.04	0.0076	0.12	NA	NA	NA	0.0502	0.0351	0.65	0.79	0.999	NA	up	no	ESR_up
322	YCR007C	331	2.29e-06	3.86e-05	0.057408303	0.012146816	3.884524066	0.381961285	0.025496059	0.040514059	0.017612755	0.040514059	YCR007C	YCR007C	YCR007C	biological process unknown || molecular function unknown || YCR007C || 1084467	-4.03	0.00782	0.48	NA	NA	NA	0	3.14e-06	1.3	0.35	0.12	NA	up	no	ESR_up
323	YMR304W	4444	0.546219549	0.68778196	0.004426817	0.007336034	7.064346276	0.040975738	0.000884648	0.023192681	0.008565605	0.023192681	UBP15	UBP15	YMR304W	protein deubiquitination || ubiquitin-specific protease activity || YMR304W || 1085401	-4.03	0.00779	0.7	NA	up	NA	0	1.67e-10	1.1	0.35	0.119	NA	NA	no	ESR_up
324	YGL141W	3864	0.342931255	0.496933618	0.004536837	0.004783728	6.140335635	0.035800506	0.002312158	0.00700671	0.007925923	0.007925923	HUL5	HUL5	YGL141W	protein monoubiquitination* || ubiquitin-protein ligase activity || YGL141W || 1082362	-4.02	0.00805	0.79	NA	NA	NA	0	5.09e-13	1.3	0.33	0.078	NA	NA	no	ESR_up
325	YGR243W	1640	0.011580258	0.039497076	0.042011441	0.016640281	3.923508291	0.417056069	0.02353585	0.100345791	0.01714471	0.100345791	FMP43	YGR243W	YGR243W	biological process unknown || molecular function unknown || YGR243W || 1081777	-4.01	0.00813	0.07	NA	NA	NA	0.157	0.121	0.53	1.08	1	NA	NA	no	ESR_up
326	YHL024W	193	4.95e-08	1.43e-06	0.087418523	0.016030611	5.274487099	0.939098011	0.008283147	0.106687185	0.008501644	0.106687185	RIM4	RIM4	YHL024W	meiosis* || RNA binding || YHL024W || 1084076	-4.01	0.00817	0.16	NA	NA	NA	0.0243	0.0162	1.16	0.74	0.998	NA	up	no	ESR_up
327	YOR330C	5544	0.979251118	0.988612645	0.000120842	0.004646379	6.717600172	0.010885169	0.001360337	0.00211532	0.008298281	0.008298281	MIP1	MIP1	YOR330C	DNA-dependent DNA replication* || gamma DNA-directed DNA polymerase activity || YOR330C || 1081464	-4.01	0.00815	0.27	NA	NA	NA	0.00143	0.00103	1.09	0.45	0.603	NA	NA	no	ESR_up
