ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
311	YMR315W	1599	0.010346065	0.036216302	0.022371321	0.008725017	7.184973553	0.062879102	0.000782458	0.033275468	0.008677577	0.033275468	YMR315W	YMR315W	YMR315W	biological process unknown || molecular function unknown || YMR315W || 1085513	2.32	0.1	0.16	NA	up	NA	0.0218	0.0147	-0.68	0.39	0.321	NA	up	TEL	TELO
312	YJL213W	452	1.62e-05	0.000199795	0.046153737	0.010703293	5.026223118	0.266413899	0.007994901	0.04325824	0.009155656	0.04325824	YJL213W	YJL213W	YJL213W	biological process unknown || molecular function unknown || YJL213W || 1082813	2.39	0.091	0.04	NA	NA	NA	0.284	0.234	-1.09	0.81	0.999	NA	up	TEL	TELO
313	YDR528W	3945	0.367683599	0.521448263	-0.008978554	0.00996708	5.4569546	0.048013264	0.004428128	0.040016733	0.008175605	0.040016733	HLR1	HLR1	YDR528W	cell wall organization and biogenesis || molecular function unknown || YDR528W || 1082810	2.46	0.0832	0.21	NA	NA	NA	0.00822	0.00551	-0.62	0.35	0.137	NA	NA	TEL	TELO
314	YPL267W	4934	0.733182017	0.831702422	-0.004354276	0.012773041	4.110327656	0.07777136	0.018076239	0.054915589	0.015135894	0.054915589	ACM1	YPL267W	YPL267W	biological process unknown || molecular function unknown || YPL267W || 1085580	2.46	0.0832	0.15	NA	NA	NA	0.0271	0.0182	-0.63	0.42	0.473	NA	NA	TEL	TELO
315	YJL209W	2034	0.027346012	0.075248589	-0.012079504	0.005474402	5.39423609	0.018485855	0.005138703	0.005633179	0.008269145	0.008269145	CBP1	CBP1	YJL209W	aerobic respiration* || mRNA binding || YJL209W || 1086893	2.51	0.0778	0.36	NA	NA	NA	0.00018	0.00012	-0.8	0.3	0.029	NA	NA	TEL	TELO
316	YBR297W	220	1.04e-07	2.64e-06	0.053687039	0.010092072	4.803033665	0.317343855	0.009843055	0.035723513	0.010089569	0.035723513	MAL33	MAL33	YBR297W	regulation of transcription, DNA-dependent* || transcription factor activity || YBR297W || 1085947	2.6	0.0684	0.17	NA	NA	NA	0.019	0.0125	-1.22	0.43	0.478	NA	up	TEL	TELO
317	YIL162W	3739	0.301754333	0.451703398	-0.009007896	0.008722846	6.612635244	0.056614165	0.001515015	0.032525964	0.00822179	0.032525964	SUC2	SUC2	YIL162W	sucrose catabolism || beta-fructofuranosidase activity || YIL162W || 1085379	2.64	0.0645	0.09	NA	NA	NA	0.106	0.078	-1.9	0.57	0.93	NA	NA	TEL	TELO
318	YKL212W	2073	0.029246218	0.078978886	-0.010082615	0.004624731	7.759272295	0.01119254	0.000436815	0.00337636	0.00913201	0.00913201	SAC1	SAC1	YKL212W	exocytosis* || inositol or phosphatidylinositol phosphatase activity || YKL212W || 1081361	2.74	0.0563	0.28	NA	NA	NA	0.00127	0.000908	-0.77	0.33	0.074	NA	NA	TEL	TELO
319	YJL218W	1761	0.015564217	0.049467872	0.050637004	0.02093323	2.283962266	0.314354196	0.131897836	0.023468682	0.064148219	0.064148219	YJL218W	YJL218W	YJL218W	biological process unknown || acetyltransferase activity || YJL218W || 1082722	2.78	0.0527	0.18	NA	NA	NA	0.0152	0.00991	-0.4	0.36	0.168	NA	up	TEL	TELO
320	YML125C	2117	0.032222694	0.085237928	-0.013393793	0.006253997	7.144769981	0.043212078	0.000850203	0.016648304	0.008639941	0.016648304	PGA3	YML125C	YML125C	biological process unknown || molecular function unknown || YML125C || 1084214	2.78	0.0526	0.3	NA	NA	NA	0.00077	0.000538	-0.91	0.34	0.114	NA	NA	TEL	TELO
321	YGL246C	759	0.000310657	0.002290841	-0.018689831	0.005182626	5.612149437	0.033226547	0.003990336	0.00787711	0.008026369	0.008026369	RAI1	RAI1	YGL246C	processing of 27S pre-rRNA* || enzyme regulator activity || YGL246C || 1083830	2.84	0.048	0.47	NA	NA	NA	0	3.41e-06	-0.57	0.27	0.0063	NA	down	TEL	TELO
322	YGL263W	38	1.44e-16	2.12e-14	0.082625585	0.010001655	4.672788043	0.400943541	0.012591647	0.032162094	0.010801173	0.032162094	COS12	COS12	YGL263W	biological process unknown || molecular function unknown || YGL263W || 1083201	2.89	0.0447	0.05	NA	NA	NA	0.224	0.179	-0.67	0.81	1	NA	up	TEL	TELO
323	YML130C	3754	0.306449191	0.456776598	0.007181953	0.007022534	6.522917728	0.041601537	0.001600073	0.020463373	0.008145254	0.020463373	ERO1	ERO1	YML130C	protein folding* || electron carrier activity || YML130C || 1082048	2.89	0.0443	0.28	NA	NA	NA	0.00123	0.000896	-0.67	0.37	0.203	NA	NA	TEL	TELO
324	YGL256W	3356	0.203389121	0.339204085	0.005980814	0.004702065	6.343194817	0.020138364	0.001889546	0.003687432	0.008001969	0.008001969	ADH4	ADH4	YGL256W	fermentation || alcohol dehydrogenase activity, zinc-dependent || YGL256W || 1082209	2.9	0.0437	0.59	NA	NA	NA	0	4.43e-08	-0.7	0.27	0.005	NA	NA	TEL	TELO
325	YDL232W	3113	0.152038973	0.273293824	0.009615066	0.006712714	4.727540083	0.036757997	0.009671779	0.008032688	0.010487822	0.010487822	OST4	OST4	YDL232W	protein amino acid N-linked glycosylation || protein binding, bridging* || YDL232W || 1081824	2.96	0.0402	0.33	NA	NA	NA	0.00034	0.000245	-0.36	0.3	0.0304	NA	NA	TEL	TELO
326	YML124C	2613	0.076480945	0.163820838	-0.008179501	0.004617326	7.207373734	0.020576073	0.000839642	0.002736698	0.008698566	0.008698566	TUB3	TUB3	YML124C	mitotic sister chromatid segregation* || structural constituent of cytoskeleton || YML124C || 1084101	3	0.0379	0.36	NA	NA	NA	0.00017	0.000118	-1.01	0.35	0.125	NA	NA	TEL	TELO
327	YFL048C	3440	0.222118454	0.361440363	0.005705617	0.004673233	6.433537584	0.018915602	0.001701458	0.007383513	0.008069125	0.008069125	EMP47	EMP47	YFL048C	ER to Golgi transport || molecular function unknown || YFL048C || 1083350	3.02	0.037	0.41	NA	NA	NA	4e-05	2.47e-05	-0.93	0.28	0.0106	NA	NA	TEL	TELO
328	YER183C	4556	0.585986544	0.719811265	-0.003121033	0.005730228	5.149558886	0.018984441	0.005897166	0.002809387	0.008793094	0.008793094	FAU1	FAU1	YER183C	folic acid and derivative biosynthesis || 5-formyltetrahydrofolate cyclo-ligase activity || YER183C || 1081644	3.03	0.0363	0.42	NA	NA	NA	3e-05	1.7e-05	-0.61	0.31	0.0449	NA	NA	TEL	TELO
329	YFR042W	1014	0.001470517	0.008116847	0.021172438	0.006657079	4.767982389	0.064036743	0.00955726	0.009964839	0.010269558	0.010269558	KEG1	YFR042W	YFR042W	biological process unknown || molecular function unknown || YFR042W || 1085320	3.04	0.0359	0.48	NA	NA	NA	0	2.74e-06	-0.61	0.32	0.0469	NA	NA	TEL	TELO
330	YCL063W	4993	0.753095371	0.844196834	-0.001815403	0.005771237	5.689429559	0.023815689	0.003790675	0.011110603	0.007976278	0.011110603	VAC17	VAC17	YCL063W	vacuole inheritance || receptor activity || YCL063W || 1086195	3.06	0.0348	0.43	NA	NA	NA	3e-05	1.42e-05	-0.61	0.32	0.057	NA	NA	TEL	TELO
331	YFR041C	3771	0.311781586	0.462752994	0.005943825	0.005876302	5.034442933	0.029264372	0.006320197	0.008205741	0.009128569	0.009128569	ERJ5	ERJ5	YFR041C	biological process unknown || molecular function unknown || YFR041C || 1080821	3.18	0.029	0.22	NA	NA	NA	0.00663	0.00434	-0.7	0.45	0.617	NA	NA	TEL	TELO
332	YFR055W	4774	0.666263311	0.781121858	0.005174345	0.011997589	6.049592041	0.093420829	0.002633295	0.061764885	0.007901713	0.061764885	IRC7	YFR055W	YFR055W	sulfur metabolism* || cystathionine beta-lyase activity || YFR055W || 1083469	3.35	0.0223	0.17	NA	NA	NA	0.0208	0.014	-0.36	0.53	0.865	NA	NA	TEL	TELO
333	YGL251C	5032	0.771039398	0.857668394	-0.0030137	0.010355802	4.309640442	0.220275011	0.014191825	0.033787385	0.013366116	0.033787385	HFM1	HFM1	YGL251C	meiosis* || DNA helicase activity || YGL251C || 1084185	3.47	0.0185	0.36	NA	NA	NA	0.00016	0.000109	-0.87	0.38	0.237	NA	NA	TEL	TELO
334	YLR460C	4940	0.734409195	0.832292123	0.00379117	0.011174618	3.809859074	0.143385132	0.02886785	0.026998595	0.018560798	0.026998595	YLR460C	YLR460C	YLR460C	biological process unknown || molecular function unknown || YLR460C || 1080727	3.5	0.0179	0.13	NA	NA	NA	0.0482	0.0335	-0.45	0.72	0.996	NA	NA	TEL	TELO
335	YLL050C	2912	0.119418154	0.22963005	-0.007199358	0.00462321	7.608090348	0.013340909	0.00053179	0.008564106	0.009030743	0.009030743	COF1	COF1	YLL050C	actin filament organization* || protein binding || YLL050C || 1086091	3.8	0.0111	0.24	NA	NA	NA	0.00323	0.00219	-0.84	0.46	0.624	NA	NA	TEL	TELO
336	YGL253W	5372	0.908077366	0.946199635	-0.000992319	0.008594188	9.190340098	0.081472778	0.000111413	0.032932792	0.009859215	0.032932792	HXK2	HXK2	YGL253W	replicative cell aging* || hexokinase activity || YGL253W || 1081782	3.81	0.011	0.28	NA	NA	NA	0.00117	0.000834	-1.21	0.49	0.76	NA	NA	TEL	TELO
337	YKL216W	4261	0.474850803	0.623853256	-0.007360579	0.010300151	7.315590252	0.063070049	0.000691044	0.046773885	0.008798731	0.046773885	URA1	URA1	YKL216W	'de novo' pyrimidine base biosynthesis || dihydroorotate dehydrogenase activity || YKL216W || 1081631	4.09	0.00701	0.06	NA	NA	NA	0.184	0.143	-0.39	1	1	NA	NA	TEL	TELO
338	YML116W	2599	0.075335432	0.162236404	-0.013688256	0.007696878	6.529170424	0.066005035	0.001628768	0.024875438	0.008150697	0.024875438	ATR1	ATR1	YML116W	multidrug transport || multidrug efflux pump activity || YML116W || 1081529	4.11	0.00677	0.26	NA	NA	NA	0.00199	0.00138	-1.7	0.54	0.881	NA	NA	TEL	TELO
339	YLR459W	560	4.79e-05	0.000479	0.019047143	0.004685046	6.386913268	0.029059265	0.001787406	0.004898063	0.008032635	0.008032635	GAB1	GAB1	YLR459W	attachment of GPI anchor to protein || GPI-anchor transamidase activity || YLR459W || 1080805	4.17	0.00597	0.52	NA	NA	NA	0	7.97e-07	-1.35	0.35	0.124	NA	up	TEL	TELO
340	YGR286C	2413	0.056423568	0.130875553	0.039665638	0.020791846	7.322455254	0.48750364	0.000857015	0.192549776	0.00880495	0.192549776	BIO2	BIO2	YGR286C	biotin biosynthesis || biotin synthase activity || YGR286C || 1085649	4.2	0.00563	0.15	NA	NA	NA	0.0309	0.0206	-1.35	0.79	0.999	NA	NA	TEL	TELO
341	YMR312W	3377	0.206907811	0.342926567	-0.008731654	0.006918278	5.347889799	0.037087384	0.005265214	0.016147987	0.008354347	0.016147987	ELP6	ELP6	YMR312W	regulation of transcription from RNA polymerase II promoter || RNA polymerase II transcription elongation factor activity || YMR312W || 1083416	4.86	0.00174	0.78	up	NA	NA	0	7.64e-13	-1.38	0.38	0.239	NA	NA	TEL	TELO
342	YML129C	4136	0.430114543	0.582089525	-0.006726941	0.008525955	4.156322483	0.022412384	0.017825564	0.005155358	0.01469602	0.01469602	COX14	COX14	YML129C	aerobic respiration* || molecular function unknown || YML129C || 1081065	4.92	0.00165	0.34	up	NA	NA	0.00029	0.000185	-1.58	0.5	0.8	NA	NA	TEL	TELO
343	YLR452C	2020	0.026716323	0.074025375	-0.011388517	0.005140063	6.273549414	0.708888823	0.002474681	0.009345457	0.007962927	0.009345457	SST2	SST2	YLR452C	signal transduction* || GTPase activator activity || YLR452C || 1085194	5.19	0.00095	0.28	up	NA	NA	0.00135	0.000978	-0.82	0.69	0.993	NA	NA	TEL	TELO
344	YMR318C	539	3.72e-05	0.00038584	0.019389244	0.004701013	8.118837959	0.034111607	0.000324126	0.009562965	0.009354815	0.009562965	ADH6	ADH6	YMR318C	aldehyde metabolism* || alcohol dehydrogenase (NADP+) activity || YMR318C || 1082463	5.53	5e-04	0.29	up	NA	NA	0.00103	0.000709	-2.05	0.68	0.992	NA	up	TEL	TELO
345	YLL062C	4152	0.434987522	0.586410636	0.008717453	0.011166409	5.595373028	0.083163729	0.004156893	0.051627494	0.008038589	0.051627494	MHT1	MHT1	YLL062C	sulfur amino acid metabolism || homocysteine S-methyltransferase activity || YLL062C || 1080643	6.52	7e-05	0.09	up	NA	NA	0.102	0.0744	-2.07	1.39	1	NA	NA	TEL	TELO
346	YBR294W	1516	0.007891939	0.029136663	-0.035425037	0.013334435	8.453854533	0.428095564	0.000250348	0.079298675	0.009538747	0.079298675	SUL1	SUL1	YBR294W	sulfate transport || sulfate transporter activity || YBR294W || 1084134	6.75	7e-05	0.07	up	NA	NA	0.171	0.132	-2.48	1.73	1	NA	down	TEL	TELO
347	YDL241W	1104	0.002128431	0.010790603	0.045643517	0.014859364	2.994050258	0.240306394	0.063865828	0.018422457	0.034918048	0.034918048	YDL241W	YDL241W	YDL241W	biological process unknown || molecular function unknown || YDL241W || 1084790	7.15	3e-05	0.7	up	NA	NA	0	1.61e-10	-2.17	0.61	0.965	NA	up	TEL	TELO
348	YIR030C	579	6.09e-05	0.000588713	-0.035982862	0.008974869	4.543392082	0.259295301	0.012490775	0.023545664	0.011621247	0.023545664	DCG1	DCG1	YIR030C	nitrogen compound metabolism || molecular function unknown || YIR030C || 1082865	7.25	2e-05	0.21	up	NA	NA	0.00727	0.00482	-1.65	0.97	1	NA	down	TEL	TELO
349	YBR291C	404	8.5e-06	0.000117388	-0.020455916	0.004594699	7.128653147	0.149304314	0.000820045	0.008591052	0.008624909	0.008624909	CTP1	CTP1	YBR291C	mitochondrial citrate transport || tricarboxylate carrier activity || YBR291C || 1086076	8.15	0	0.83	up	NA	yes	0	1.39e-14	-2.13	0.65	0.983	NA	down	TEL	TELO
